,tweet_id,retweet_count,fav_count
0,892420643555336193,6952,33608
1,892177421306343426,5255,29148
2,891815181378084864,3461,21936
3,891689557279858688,7163,36665
4,891327558926688256,7700,35061
5,891087950875897856,2574,17694
6,890971913173991426,1644,10294
7,890729181411237888,15653,56499
8,890609185150312448,3597,24368
9,890240255349198849,6050,27772
10,890006608113172480,6101,26882
11,889880896479866881,4128,24422
12,889665388333682689,8281,41754
13,889638837579907072,3690,23510
14,889531135344209921,1871,13275
15,889278841981685760,4409,21951
16,888917238123831296,3733,25463
17,888804989199671297,3505,22329
18,888554962724278272,2856,17215
19,888078434458587136,2877,19041
20,887705289381826560,4509,26448
21,887517139158093824,9788,40457
22,887473957103951883,14924,59801
23,887343217045368832,8759,29398
24,887101392804085760,4961,26827
25,886983233522544640,6267,30160
26,886736880519319552,2607,10437
27,886680336477933568,3711,19603
28,886366144734445568,2610,18429
29,886267009285017600,4,103
30,886258384151887873,5234,24382
31,886054160059072513,93,0
32,885984800019947520,5579,28423
33,885528943205470208,5294,31401
34,885518971528720385,3093,17893
35,885311592912609280,15324,0
36,885167619883638784,3642,19128
37,884925521741709313,14911,66761
38,884876753390489601,4628,24230
39,884562892145688576,3886,21176
40,884441805382717440,4768,23731
41,884247878851493888,16777,62783
42,884162670584377345,2488,17835
43,883838122936631299,2844,19036
44,883482846933004288,8198,39938
45,883360690899218434,3058,19823
46,883117836046086144,5502,32298
47,882992080364220416,3222,20850
48,882762694511734784,4070,24625
49,882627270321602560,5027,24466
50,882268110199369728,9555,38949
51,882045870035918850,4056,25557
52,881906580714921986,2835,21324
53,881666595344535552,8891,44249
54,881633300179243008,8,113
55,881536004380872706,13317,43177
56,881268444196462592,4470,20378
57,880935762899988482,2322,14952
58,880872448815771648,3186,18589
59,880465832366813184,5178,24853
60,880221127280381952,3442,23513
61,880095782870896641,3630,24173
62,879862464715927552,2910,19596
63,879674319642796034,9,279
64,879492040517615616,2616,20586
65,879415818425184262,37120,92232
66,879376492567855104,2628,14756
67,879130579576475649,5696,0
68,879050749262655488,3924,19696
69,879008229531029506,2228,16665
70,878776093423087618,3412,17045
71,878604707211726852,5888,26285
72,878404777348136964,1065,0
73,878316110768087041,5491,0
74,878281511006478336,1065,6737
75,878057613040115712,5696,36913
76,877736472329191424,15690,68779
77,877556246731214848,3144,19778
78,877316821321428993,4311,23997
79,877201837425926144,4592,23737
80,876838120628539392,2790,18118
81,876537666061221889,3955,20935
82,876484053909872640,1987,16470
83,876120275196170240,3882,24553
84,875747767867523072,3557,21974
85,875144289856114688,4127,19313
86,875097192612077568,5084,24106
87,875021211251597312,3946,22435
88,874680097055178752,3899,24447
89,874434818259525634,12141,0
90,874296783580663808,3461,22824
91,874057562936811520,3359,20011
92,874012996292530176,8535,29960
93,873580283840344065,3329,21267
94,873337748698140672,1324,0
95,873213775632977920,1324,6289
96,872967104147763200,4535,23912
97,872820683541237760,3153,12990
98,872620804844003328,3052,18217
99,872486979161796608,7670,35886
100,872122724285648897,6790,30026
101,871879754684805121,9186,32861
102,871762521631449091,2946,17767
103,871515927908634625,2921,17799
104,871166179821445120,4870,0
105,871102520638267392,4640,18444
106,871032628920680449,3207,20052
107,870804317367881728,5254,29648
108,870726314365509632,3,105
109,870656317836468226,2188,10824
110,870374049280663552,22608,73531
111,870308999962521604,3525,19367
112,870063196459192321,7038,32237
113,869772420881756160,8645,37783
114,869702957897576449,5352,24910
115,869596645499047938,2620,14103
116,869227993411051520,3177,18031
117,868880397819494401,12176,57588
118,868639477480148993,1735,0
119,868622495443632128,4433,23507
120,868552278524837888,1735,8911
121,867900495410671616,3551,21467
122,867774946302451713,6219,30072
123,867421006826221569,2105,14257
124,867072653475098625,100,0
125,867051520902168576,6740,28540
126,866720684873056260,4105,17759
127,866686824827068416,2944,17015
128,866450705531457537,29993,108235
129,866334964761202691,12141,46329
130,866094527597207552,7123,0
131,865718153858494464,4803,22803
132,865359393868664832,4262,23437
133,865006731092295680,6621,24897
134,864873206498414592,7462,28667
135,864279568663928832,2562,12989
136,864197398364647424,7531,26470
137,863907417377173506,3569,18320
138,863553081350529029,3609,13605
139,863471782782697472,2079,0
140,863432100342583297,4533,21169
141,863427515083354112,80,1952
142,863079547188785154,946,7847
143,863062471531167744,2079,7477
144,862831371563274240,4430,17132
145,862722525377298433,3065,15237
146,862457590147678208,4221,18159
147,862096992088072192,19865,65816
148,861383897657036800,9207,32087
149,861288531465048066,3565,15269
150,861005113778896900,3313,14911
151,860981674716409858,1844,0
152,860924035999428608,673,0
153,860563773140209665,1844,6683
154,860524505164394496,4575,21131
155,860276583193509888,3049,16483
156,860184849394610176,5091,14933
157,860177593139703809,26540,0
158,859924526012018688,3563,17512
159,859851578198683649,3054,13916
160,859607811541651456,1356,16734
161,859196978902773760,26115,79931
162,859074603037188101,11895,30233
163,858860390427611136,7026,0
164,858843525470990336,3013,14046
165,858471635011153920,4231,19375
166,858107933456039936,2526,14144
167,857989990357356544,2253,14414
168,857746408056729600,9293,30619
169,857393404942143489,1434,5280
170,857263160327368704,3952,18168
171,857214891891077121,16,202
172,857062103051644929,145,0
173,857029823797047296,3467,16954
174,856543823941562368,2530,14755
175,856526610513747968,1644,10781
176,856288084350160898,15,486
177,856282028240666624,5551,25084
178,855862651834028034,21,299
179,855860136149123072,849,4386
180,855857698524602368,1851,10815
181,855851453814013952,16051,41719
182,855818117272018944,4786,24181
183,855459453768019968,7270,26968
184,855245323840757760,5231,0
185,855138241867124737,36,0
186,854732716440526848,5311,20567
187,854482394044301312,5986,26422
188,854365224396361728,4128,17118
189,854120357044912130,6561,29061
190,854010172552949760,2778,14767
191,853760880890318849,5096,25944
192,853639147608842240,8817,31370
193,853299958564483072,3154,14077
194,852936405516943360,1782,0
195,852912242202992640,1587,8210
196,852672615818899456,1899,13583
197,852553447878664193,3095,14814
198,852311364735569921,8820,30218
199,852226086759018497,6057,18263
200,852189679701164033,1412,10533
201,851591660324737024,3110,14884
202,851464819735769094,6278,22165
203,851224888060895234,5143,18937
204,850753642995093505,8034,27975
205,850380195714523136,2318,12010
206,850333567704068097,301,3177
207,850145622816686080,3376,14962
208,850019790995546112,4344,18679
209,849776966551130114,6783,27790
210,849668094696017920,4423,0
211,849412302885593088,2815,14597
212,849336543269576704,1679,10504
213,849051919805034497,7584,38807
214,848690551926992896,3907,23152
215,848324959059550208,4125,22711
216,848213670039564288,644,7512
217,848212111729840128,2705,14965
218,847978865427394560,2907,0
219,847971574464610304,394,0
220,847962785489326080,4546,21649
221,847842811428974592,1184,4989
222,847617282490613760,376,6447
223,847606175596138505,3069,17282
224,847251039262605312,3893,18866
225,847157206088847362,5229,18294
226,847116187444137987,2865,19797
227,846874817362120707,3533,18537
228,846514051647705089,10321,40972
229,846505985330044928,2748,13014
230,846153765933735936,8124,28935
231,846139713627017216,9125,28677
232,846042936437604353,2575,14736
233,845812042753855489,7831,26886
234,845677943972139009,4365,23324
235,845397057150107648,1613,7046
236,845306882940190720,4831,21509
237,845098359547420673,6906,0
238,844979544864018432,2304,12612
239,844973813909606400,2834,13864
240,844580511645339650,2800,15220
241,844223788422217728,1980,12651
242,843981021012017153,2690,14048
243,843856843873095681,4150,19870
244,843604394117681152,2470,15620
245,843235543001513987,5371,19871
246,842846295480000512,3304,14160
247,842765311967449089,1173,6270
248,842535590457499648,3159,16835
249,842163532590374912,5231,22623
250,842115215311396866,2744,12969
251,841833993020538882,13494,0
252,841680585030541313,7117,23933
253,841439858740625411,3296,11671
254,841320156043304961,5003,18339
255,841314665196081154,4214,14675
256,841077006473256960,4870,21254
257,840761248237133825,1614,0
258,840728873075638272,14534,0
259,840698636975636481,2,163
260,840696689258311684,888,11420
261,840632337062862849,1614,8385
262,840370681858686976,4164,15270
263,840268004936019968,5189,17804
264,839990271299457024,2059,12483
265,839549326359670784,7026,25453
266,839290600511926273,132,0
267,839239871831150596,5900,25098
268,838952994649550848,3650,18276
269,838921590096166913,1848,10371
270,838916489579200512,31,0
271,838831947270979586,9971,0
272,838561493054533637,1228,10205
273,838476387338051585,4322,20864
274,838201503651401729,9133,0
275,838150277551247360,300,1560
276,838085839343206401,1,134
277,838083903487373313,2827,16389
278,837820167694528512,7123,31688
279,837482249356513284,403,3587
280,837471256429613056,2056,11935
281,837110210464448512,2171,15009
282,836989968035819520,2103,11888
283,836753516572119041,4243,18032
284,836677758902222849,2015,11782
285,836648853927522308,505,0
286,836397794269200385,24935,0
287,836380477523124226,2738,13852
288,836260088725786625,3963,19847
289,836001077879255040,3869,17789
290,835685285446955009,7381,0
291,835574547218894849,3282,16569
292,835536468978302976,1536,0
293,835309094223372289,19049,0
294,835297930240217089,2731,15378
295,835264098648616962,1536,7182
296,835246439529840640,63,1983
297,835172783151792128,5277,24459
298,835152434251116546,2749,20845
299,834931633769889797,1484,10059
300,834786237630337024,5089,20121
301,834574053763584002,2303,12747
302,834477809192075265,9717,0
303,834458053273591808,1541,8991
304,834209720923721728,4308,19165
305,834167344700198914,3347,14780
306,834089966724603904,1958,9401
307,834086379323871233,2035,12180
308,833863086058651648,2194,12557
309,833826103416520705,3474,17004
310,833732339549220864,202,0
311,833722901757046785,2979,19592
312,833479644947025920,1878,13941
313,833124694597443584,4423,18897
314,832998151111966721,2000,12372
315,832769181346996225,38,0
316,832757312314028032,3307,15778
317,832682457690300417,2650,11093
318,832645525019123713,483,2718
319,832636094638288896,2542,14824
320,832397543355072512,2032,11192
321,832369877331693569,2907,16009
322,832273440279240704,2135,10598
323,832215909146226688,5687,0
324,832215726631055365,8540,0
325,832088576586297345,2,58
326,832040443403784192,8764,0
327,832032802820481025,4283,16678
328,831939777352105988,5631,22375
329,831926988323639298,34,319
330,831911600680497154,5944,25710
331,831670449226514432,1680,9745
332,831650051525054464,1782,6653
333,831552930092285952,2148,8414
334,831322785565769729,1435,8725
335,831315979191906304,1034,6153
336,831309418084069378,2251,11038
337,831262627380748289,1880,11096
338,830956169170665475,1372,7470
339,830583320585068544,15324,62039
340,830173239259324417,5217,0
341,830097400375152640,2677,9098
342,829878982036299777,4574,0
343,829861396166877184,1784,11460
344,829501995190984704,9717,29736
345,829449946868879360,1849,9825
346,829141528400556032,6733,22784
347,829011960981237760,15026,50044
348,828801551087042563,3144,0
349,828770345708580865,5368,23947
350,828708714936930305,10259,34046
351,828650029636317184,1232,8904
352,828409743546925057,1075,6009
353,828408677031882754,1181,7212
354,828381636999917570,2051,11794
355,828376505180889089,987,6962
356,828372645993398273,2711,11806
357,828361771580813312,165,2057
358,828046555563323392,2641,11003
359,828011680017821696,1978,9729
360,827933404142436356,4794,18741
361,827653905312006145,2785,14526
362,827600520311402496,862,7031
363,827324948884643840,2790,14876
364,827199976799354881,2047,9960
365,826958653328592898,4574,20202
366,826848821049180160,9282,33855
367,826615380357632002,3658,0
368,826598799820865537,229,4828
369,826598365270007810,2170,9390
370,826476773533745153,3873,17287
371,826240494070030336,2408,12460
372,826204788643753985,850,4577
373,826115272272650244,2845,14659
374,825876512159186944,1729,9857
375,825829644528148480,2320,11956
376,825535076884762624,16268,53703
377,825147591692263424,4152,17170
378,825120256414846976,1162,0
379,825026590719483904,1162,5866
380,824796380199809024,5067,0
381,824775126675836928,3253,13977
382,824663926340194305,1633,9883
383,824325613288833024,9833,11108
384,824297048279236611,3542,14137
385,824025158776213504,557,4559
386,823939628516474880,2519,10002
387,823719002937630720,10285,0
388,823699002998870016,2327,13141
389,823581115634085888,2430,12185
390,823333489516937216,22,661
391,823322678127919110,3694,14742
392,823269594223824897,9168,0
393,822975315408461824,3183,16285
394,822872901745569793,39653,123277
395,822859134160621569,2100,12388
396,822647212903690241,5920,0
397,822610361945911296,2713,13889
398,822489057087389700,5920,17007
399,822462944365645825,13053,26128
400,822244816520155136,9168,32939
401,822163064745328640,4343,0
402,821886076407029760,2125,10611
403,821813639212650496,3107,0
404,821765923262631936,1552,7866
405,821522889702862852,1624,7529
406,821421320206483457,5093,0
407,821407182352777218,3967,11035
408,821153421864615936,8,233
409,821149554670182400,1816,8063
410,821107785811234820,1957,9014
411,821044531881721856,2108,11861
412,820837357901512704,6194,0
413,820749716845686786,9133,29636
414,820690176645140481,2985,11521
415,820494788566847489,521,0
416,820446719150292993,2379,0
417,820314633777061888,521,3141
418,820078625395449857,5747,18522
419,820013781606658049,1077,0
420,819952236453363712,1077,5000
421,819924195358416896,4516,12166
422,819711362133872643,2844,12527
423,819588359383371776,1861,9105
424,819347104292290561,1110,6791
425,819238181065359361,376,2127
426,819227688460238848,6194,21674
427,819015337530290176,34338,0
428,819015331746349057,17696,0
429,819006400881917954,17696,42756
430,819004803107983360,34338,82153
431,818646164899774465,19303,0
432,818627210458333184,7012,21111
433,818614493328580609,2337,9258
434,818588835076603904,5652,0
435,818536468981415936,2258,10201
436,818307523543449600,7402,0
437,818259473185828864,2069,10337
438,818145370475810820,2352,11549
439,817908911860748288,734,4582
440,817827839487737858,24935,48254
441,817777686764523521,2508,10174
442,817536400337801217,2713,11051
443,817502432452313088,3120,0
444,817423860136083457,13494,31655
445,817415592588222464,884,5271
446,817181837579653120,7814,0
447,817171292965273600,1854,8258
448,817120970343411712,2397,11483
449,817056546584727552,1507,8099
450,816829038950027264,4365,0
451,816816676327063552,1882,9420
452,816697700272001025,2039,9185
453,816450570814898180,7402,28476
454,816336735214911488,1790,8132
455,816091915477250048,1974,8440
456,816062466425819140,939,0
457,816014286006976512,4848,0
458,815990720817401858,939,4671
459,815966073409433600,7814,21006
460,815745968457060357,3838,0
461,815736392542261248,2103,9254
462,815639385530101762,1545,7769
463,815390420867969024,3545,9762
464,814986499976527872,1183,7215
465,814638523311648768,2509,10629
466,814578408554463233,5426,0
467,814530161257443328,1728,8174
468,814153002265309185,8058,27065
469,813944609378369540,2936,0
470,813910438903693312,1721,8795
471,813812741911748608,12968,34428
472,813800681631023104,1636,7836
473,813217897535406080,6803,17574
474,813202720496779264,1698,8725
475,813187593374461952,4022,18714
476,813172488309972993,1797,8755
477,813157409116065792,2057,7335
478,813142292504645637,2231,8032
479,813130366689148928,417,4241
480,813127251579564032,2907,11157
481,813112105746448384,2549,9745
482,813096984823349248,3357,9968
483,813081950185472002,2579,9375
484,813066809284972545,1819,7505
485,813051746834595840,6807,19816
486,812781120811126785,1778,7116
487,812709060537683968,1345,6258
488,812503143955202048,1143,5708
489,812466873996607488,1791,7531
490,812372279581671427,3398,12858
491,811985624773361665,1303,6873
492,811744202451197953,1462,7116
493,811647686436880384,678,5290
494,811627233043480576,2825,11996
495,811386762094317568,5936,19735
496,810984652412424192,1322,5021
497,810896069567610880,1632,8481
498,810657578271330305,2449,10369
499,810284430598270976,10435,33091
500,810254108431155201,3144,13895
501,809920764300447744,3658,14706
502,809808892968534016,4546,0
503,809448704142938112,1358,6578
504,809220051211603969,5217,18769
505,809084759137812480,3272,12486
506,808838249661788160,2848,9601
507,808733504066486276,2024,7452
508,808501579447930884,2443,10691
509,808344865868283904,19303,39919
510,808134635716833280,5476,0
511,808106460588765185,2051,8351
512,808001312164028416,3284,11779
513,807621403335917568,3362,13769
514,807106840509214720,51261,110819
515,807059379405148160,6841,0
516,807010152071229440,3607,12386
517,806629075125202948,32145,70115
518,806620845233815552,5117,0
519,806576416489959424,1817,4644
520,806542213899489280,2206,9682
521,806242860592926720,10796,0
522,806219024703037440,1124,6105
523,805958939288408065,4971,0
524,805932879469572096,1791,7858
525,805826884734976000,1709,6201
526,805823200554876929,7408,0
527,805520635690676224,1544,5444
528,805487436403003392,2360,8299
529,805207613751304193,1619,7437
530,804738756058218496,3583,12911
531,804475857670639616,1877,5808
532,804413760345620481,2987,0
533,804026241225523202,14930,41807
534,803773340896923648,2567,9486
535,803692223237865472,6871,0
536,803638050916102144,3866,10331
537,803380650405482500,1758,7352
538,803321560782307329,4929,0
539,803276597545603072,2282,9483
540,802952499103731712,1861,8529
541,802624713319034886,2711,0
542,802600418706604034,1374,6725
543,802572683846291456,2340,8479
544,802323869084381190,5439,15253
545,802265048156610565,1285,6577
546,802239329049477120,2437,8598
547,802185808107208704,249,0
548,801958328846974976,1587,7331
549,801854953262350336,217,1712
550,801538201127157760,1943,7766
551,801285448605831168,770,5703
552,801167903437357056,5476,23037
553,801127390143516673,3683,0
554,801115127852503040,1976,7637
555,800859414831898624,90,643
556,800855607700029440,1508,0
557,800751577355128832,2609,10045
558,800513324630806528,2809,12429
559,800459316964663297,2044,8998
560,800443802682937345,4001,0
561,800388270626521089,2616,10551
562,800188575492947969,3671,0
563,800141422401830912,2379,14418
564,800018252395122689,12220,26709
565,799774291445383169,4339,0
566,799757965289017345,1993,7917
567,799422933579902976,1788,7647
568,799308762079035393,5048,0
569,799297110730567681,2544,9342
570,799063482566066176,2329,7642
571,798933969379225600,4128,12342
572,798925684722855936,1351,7127
573,798705661114773508,6166,0
574,798701998996647937,7183,0
575,798697898615730177,6050,0
576,798694562394996736,4612,0
577,798686750113755136,2169,0
578,798682547630837760,4405,0
579,798673117451325440,5193,0
580,798665375516884993,3658,0
581,798644042770751489,1733,0
582,798628517273620480,1855,0
583,798585098161549313,5236,0
584,798576900688019456,5446,0
585,798340744599797760,3123,0
586,798209839306514432,2413,9872
587,797971864723324932,2874,10881
588,797545162159308800,4595,13802
589,797236660651966464,6109,18820
590,797165961484890113,24,211
591,796904159865868288,8299,0
592,796865951799083009,1822,7272
593,796759840936919040,2808,11146
594,796563435802726400,6689,0
595,796484825502875648,1642,7142
596,796387464403357696,3862,10385
597,796177847564038144,13279,0
598,796149749086875649,13279,30301
599,796125600683540480,1676,4713
600,796116448414461957,2235,8593
601,796080075804475393,2153,7979
602,796031486298386433,3482,10216
603,795464331001561088,21810,46464
604,795400264262053889,2662,9433
605,795076730285391872,5067,15258
606,794983741416415232,3136,0
607,794926597468000259,2148,9627
608,794355576146903043,9598,0
609,794332329137291264,2518,9073
610,794205286408003585,3099,8721
611,793962221541933056,4546,15818
612,793845145112371200,1732,8726
613,793614319594401792,2904,0
614,793601777308463104,1508,7534
615,793500921481273345,2215,10059
616,793286476301799424,8540,23228
617,793271401113350145,2232,8211
618,793256262322548741,7739,18815
619,793241302385262592,3052,9923
620,793226087023144960,2694,9227
621,793210959003287553,2590,8423
622,793195938047070209,5239,14355
623,793180763617361921,1849,6516
624,793165685325201412,2610,8850
625,793150605191548928,1585,5819
626,793135492858580992,2335,6041
627,793120401413079041,3651,11956
628,792913359805018113,3686,13511
629,792883833364439040,3977,10648
630,792773781206999040,1565,6969
631,792394556390137856,3988,12624
632,792050063153438720,1659,6753
633,791821351946420224,19563,0
634,791784077045166082,8819,0
635,791780927877898241,3540,0
636,791774931465953280,20615,42463
637,791672322847637504,2904,11091
638,791406955684368384,3838,12421
639,791312159183634433,2351,8276
640,791026214425268224,3780,0
641,790987426131050500,1977,9261
642,790946055508652032,4365,15793
643,790723298204217344,2130,0
644,790698755171364864,1790,7771
645,790581949425475584,6596,19424
646,790337589677002753,1759,7388
647,790277117346975746,2936,11824
648,790227638568808452,3284,0
649,789986466051088384,2130,8755
650,789960241177853952,3799,0
651,789903600034189313,3858,9737
652,789628658055020548,1628,7050
653,789599242079838210,1781,6338
654,789530877013393408,3136,11032
655,789314372632018944,2121,8159
656,789280767834746880,4555,0
657,789268448748703744,2430,8609
658,789137962068021249,2593,9181
659,788908386943430656,11637,25908
660,788765914992902144,9598,25738
661,788552643979468800,6615,0
662,788412144018661376,4898,14637
663,788178268662984705,1964,6853
664,788150585577050112,1193,5758
665,788070120937619456,3194,0
666,788039637453406209,1214,5761
667,787810552592695296,2821,8110
668,787717603741622272,2571,9659
669,787397959788929025,2647,10280
670,787322443945877504,1617,7347
671,787111942498508800,6257,0
672,786963064373534720,7381,25123
673,786729988674449408,2259,0
674,786709082849828864,5687,17278
675,786664955043049472,2353,9989
676,786595970293370880,2892,8920
677,786363235746385920,3199,10228
678,786286427768250368,2631,7526
679,786233965241827333,4343,14315
680,786051337297522688,144,1348
681,786036967502913536,6462,0
682,785927819176054784,2966,10743
683,785872687017132033,1662,6311
684,785639753186217984,2093,7409
685,785533386513321988,1826,8523
686,785515384317313025,1153,5756
687,785264754247995392,1508,6859
688,785170936622350336,4465,11295
689,784826020293709826,2987,9534
690,784517518371221505,2350,8443
691,784431430411685888,1175,5413
692,784183165795655680,7408,18834
693,784057939640352768,10285,27914
694,783839966405230592,9971,28213
695,783821107061198850,1816,6934
696,783695101801398276,2972,9812
697,783466772167098368,2066,7923
698,783391753726550016,5056,15895
699,783347506784731136,5114,0
700,783334639985389568,10796,27306
701,783085703974514689,2008,7683
702,782969140009107456,6841,22684
703,782747134529531904,1307,7036
704,782722598790725632,4971,16181
705,782598640137187329,1762,7350
706,782305867769217024,5093,15609
707,782021823840026624,5686,0
708,781955203444699136,3121,10510
709,781661882474196992,2502,9820
710,781655249211752448,1044,3746
711,781524693396357120,5117,19466
712,781308096455073793,2369,6696
713,781251288990355457,1915,7878
714,781163403222056960,2566,9231
715,780931614150983680,6689,20379
716,780858289093574656,1852,6761
717,780800785462489090,1192,5159
718,780601303617732608,3107,11359
719,780543529827336192,1617,5919
720,780496263422808064,3396,0
721,780476555013349377,103,0
722,780459368902959104,999,4976
723,780192070812196864,2068,8172
724,780092040432480260,2116,0
725,780074436359819264,4541,11358
726,779834332596887552,6462,17629
727,779377524342161408,2865,8195
728,779124354206535695,16889,0
729,779056095788752897,4186,13807
730,778990705243029504,6612,18636
731,778774459159379968,9083,0
732,778764940568104960,337,818
733,778748913645780993,1199,6423
734,778650543019483137,1382,5392
735,778624900596654080,935,4318
736,778408200802557953,3983,12785
737,778396591732486144,11259,0
738,778383385161035776,1012,5483
739,778286810187399168,3041,9669
740,778039087836069888,2442,7939
741,778027034220126208,1484,6161
742,777953400541634568,3243,0
743,777885040357281792,1508,5966
744,777684233540206592,2711,10546
745,777641927919427584,3894,0
746,777621514455814149,2325,8167
747,777189768882946048,3955,13223
748,776819012571455488,12488,0
749,776813020089548800,1109,4592
750,776477788987613185,2541,8196
751,776249906839351296,8396,0
752,776218204058357768,14595,27910
753,776201521193218049,2320,8977
754,776113305656188928,4001,11042
755,776088319444877312,141,1702
756,775898661951791106,15418,0
757,775842724423557120,2447,10979
758,775733305207554048,3683,12996
759,775729183532220416,4255,12203
760,775364825476165632,2696,6911
761,775350846108426240,3608,9516
762,775085132600442880,4339,14551
763,774757898236878852,1645,8090
764,774639387460112384,1603,6329
765,774314403806253056,5048,20424
766,773985732834758656,3560,10096
767,773922284943896577,1613,6020
768,773704687002451968,1485,6198
769,773670353721753600,1217,5031
770,773547596996571136,5652,20690
771,773336787167145985,4633,0
772,773308824254029826,6906,21872
773,773247561583001600,2984,8836
774,773191612633579521,3778,9331
775,772877495989305348,3561,8006
776,772826264096874500,2193,7542
777,772615324260794368,3093,0
778,772581559778025472,1574,6067
779,772193107915964416,1278,5646
780,772152991789019136,1047,3567
781,772117678702071809,682,3531
782,772114945936949249,437,2571
783,772102971039580160,858,3752
784,771908950375665664,1743,6152
785,771770456517009408,3123,11218
786,771500966810099713,2404,7725
787,771380798096281600,4633,9863
788,771171053431250945,6834,0
789,771136648247640064,2695,8558
790,771102124360998913,1322,5833
791,771014301343748096,1532,6451
792,770787852854652928,1097,4594
793,770772759874076672,1316,4858
794,770655142660169732,1658,6878
795,770414278348247044,1915,5907
796,770293558247038976,1344,5815
797,770093767776997377,2792,0
798,770069151037685760,2111,7103
799,769940425801170949,8764,29087
800,769695466921623552,1547,6013
801,769335591808995329,7094,0
802,769212283578875904,1588,5052
803,768970937022709760,5958,13309
804,768909767477751808,2421,0
805,768855141948723200,816,3914
806,768609597686943744,1091,3833
807,768596291618299904,1183,4718
808,768554158521745409,5350,0
809,768473857036525572,3142,12707
810,768193404517830656,3243,10137
811,767884188863397888,1261,4443
812,767754930266464257,4929,14892
813,767500508068192258,2129,7002
814,767191397493538821,3445,11458
815,767122157629476866,2623,9492
816,766793450729734144,1245,4714
817,766714921925144576,344,2452
818,766693177336135680,726,3773
819,766423258543644672,1443,5604
820,766313316352462849,1722,6318
821,766078092750233600,2405,0
822,766069199026450432,767,3921
823,766008592277377025,455,3521
824,765719909049503744,1977,6769
825,765669560888528897,1126,4825
826,765395769549590528,3090,24972
827,765371061932261376,1989,6641
828,765222098633691136,3093,10854
829,764857477905154048,1638,6047
830,764259802650378240,1381,5607
831,763956972077010945,49,730
832,763837565564780549,3780,11694
833,763183847194451968,1347,5036
834,763167063695355904,2733,0
835,763103485927849985,2102,6883
836,762699858130116608,3284,11301
837,762471784394268675,5863,10464
838,762464539388485633,3799,9592
839,762316489655476224,1026,4482
840,762035686371364864,14190,29617
841,761976711479193600,1811,5010
842,761750502866649088,3563,0
843,761745352076779520,788,3996
844,761672994376806400,26540,45998
845,761599872357261312,1093,3861
846,761371037149827077,16540,0
847,761334018830917632,1330,4805
848,761292947749015552,994,4170
849,761227390836215808,1434,4969
850,761004547850530816,3194,10592
851,760893934457552897,880,3561
852,760656994973933572,1734,6139
853,760641137271070720,1180,4648
854,760539183865880579,3309,7040
855,760521673607086080,1276,3900
856,760290219849637889,10504,24946
857,760252756032651264,793,3689
858,760190180481531904,1637,5327
859,760153949710192640,29,0
860,759943073749200896,1916,5505
861,759846353224826880,1785,6255
862,759793422261743616,1753,5555
863,759557299618865152,1096,4375
864,759447681597108224,2259,7900
865,759446261539934208,453,1557
866,759197388317847553,1795,5671
867,759159934323924993,1063,0
868,759099523532779520,3791,13547
869,759047813560868866,1837,6035
870,758854675097526272,834,3308
871,758828659922702336,3532,10422
872,758740312047005698,1490,5349
873,758474966123810816,910,3537
874,758467244762497024,2018,4458
875,758405701903519748,1748,4849
876,758355060040593408,954,3132
877,758099635764359168,9083,17584
878,758041019896193024,337,2519
879,757741869644341248,3007,6387
880,757729163776290825,7153,0
881,757725642876129280,1103,4231
882,757611664640446465,1003,4272
883,757597904299253760,277,0
884,757596066325864448,950,4051
885,757400162377592832,6274,14070
886,757393109802180609,1574,5418
887,757354760399941633,1294,4187
888,756998049151549440,1822,5842
889,756939218950160384,1828,6176
890,756651752796094464,1187,4680
891,756526248105566208,3280,9663
892,756303284449767430,997,3668
893,756288534030475264,16213,40986
894,756275833623502848,1396,5945
895,755955933503782912,2608,6795
896,755206590534418437,4875,15213
897,755110668769038337,10121,19593
898,754874841593970688,7188,0
899,754856583969079297,2300,6410
900,754747087846248448,474,2402
901,754482103782404096,1782,4907
902,754449512966619136,666,3487
903,754120377874386944,2152,7338
904,753655901052166144,1978,5426
905,753420520834629632,3218,7292
906,753398408988139520,1716,5329
907,753375668877008896,2116,7109
908,753298634498793472,5172,0
909,753294487569522689,951,3102
910,753039830821511168,19049,34404
911,753026973505581056,871,3633
912,752932432744185856,6257,11676
913,752917284578922496,1434,6468
914,752701944171524096,2597,0
915,752682090207055872,1446,5570
916,752660715232722944,1413,4053
917,752568224206688256,2074,5082
918,752519690950500352,3136,6813
919,752334515931054080,1004,3574
920,752309394570878976,14813,0
921,752173152931807232,1659,5513
922,751950017322246144,826,2837
923,751937170840121344,1189,4812
924,751830394383790080,1771,5405
925,751793661361422336,2595,5365
926,751598357617971201,2805,7370
927,751583847268179968,1000,4082
928,751538714308972544,1143,4685
929,751456908746354688,918,2995
930,751251247299190784,5363,11673
931,751205363882532864,1656,5871
932,751132876104687617,1176,4703
933,750868782890057730,1238,4428
934,750719632563142656,4555,12187
935,750506206503038976,1042,4119
936,750429297815552001,3894,12226
937,750383411068534784,1036,4242
938,750381685133418496,25,667
939,750147208377409536,872,2896
940,750132105863102464,1169,3341
941,750117059602808832,1202,4031
942,750101899009982464,769,2830
