,tweet_id,timestamp,source,rating_numerator,rating_denominator,name,cycles,retweet_count,fav_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
28,886366144734445568,2017-07-15 23:25:31+00:00,Twitter for iPhone,12,10,Roscoe,pupper,2610,18429,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_Bulldog,0.999201,True,Chihuahua,0.000361178,True,Boston_bull,7.55616e-05,True
29,886258384151887873,2017-07-15 16:17:19+00:00,Twitter for iPhone,13,10,Waffles,None,5234,24382,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,Pug,0.943575,True,shower_cap,0.0252856,False,Siamese_cat,0.00284892,False
30,885984800019947520,2017-07-14 22:10:11+00:00,Twitter for iPhone,12,10,Jimbo,None,5579,28423,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_Spaniel,0.972494,True,Shih-Tzu,0.00663012,True,Bernese_mountain_dog,0.00623915,True
31,885528943205470208,2017-07-13 15:58:47+00:00,Twitter for iPhone,13,10,Maisey,None,5294,31401,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,Pug,0.369275,True,Labrador_retriever,0.265835,True,kuvasz,0.134697,True
32,885311592912609280,2017-07-13 01:35:06+00:00,Twitter for iPhone,13,10,Lilly,None,15324,0,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,Labrador_Retriever,0.908703,True,seat_belt,0.0570909,False,pug,0.0119335,True
33,885167619883638784,2017-07-12 16:03:00+00:00,Twitter for iPhone,13,10,None,None,3642,19128,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,Malamute,0.8124819999999999,True,Siberian_husky,0.0717125,True,Eskimo_dog,0.0557697,True
34,884925521741709313,2017-07-12 00:01:00+00:00,Twitter for iPhone,12,10,Earl,None,14911,66761,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_Greyhound,0.259916,True,American_Staffordshire_terrier,0.198451,True,Staffordshire_bullterrier,0.127725,True
35,884876753390489601,2017-07-11 20:47:12+00:00,Twitter for iPhone,13,10,Lola,None,4628,24230,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,Chow,0.822103,True,Norwich_terrier,0.106075,True,Norfolk_terrier,0.0373485,True
36,884562892145688576,2017-07-11 00:00:02+00:00,Twitter for iPhone,13,10,Kevin,None,3886,21176,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,Pug,0.5464060000000001,True,French_bulldog,0.404291,True,Brabancon_griffon,0.0440019,True
37,884441805382717440,2017-07-10 15:58:53+00:00,Twitter for iPhone,14,10,None,None,4768,23731,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,0.993225,True,Cardigan,0.00321648,True,Chihuahua,0.00208089,True
38,884162670584377345,2017-07-09 21:29:42+00:00,Twitter for iPhone,12,10,Yogi,doggo,2488,17835,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_Shepherd,0.707046,True,malinois,0.199396,True,Norwegian_elkhound,0.0491476,True
39,883838122936631299,2017-07-09 00:00:04+00:00,Twitter for iPhone,12,10,Noah,None,2844,19036,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,0.610946,True,miniature_pinscher,0.299603,True,kelpie,0.0630203,True
40,883482846933004288,2017-07-08 00:28:19+00:00,Twitter for iPhone,5,10,Bella,None,8198,39938,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,Golden_Retriever,0.943082,True,Labrador_retriever,0.032409,True,kuvasz,0.00550072,True
41,883360690899218434,2017-07-07 16:22:55+00:00,Twitter for iPhone,13,10,Grizzwald,floofer,3058,19823,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,Chow,0.987997,True,Tibetan_mastiff,0.00709872,True,Newfoundland,0.00214033,True
42,883117836046086144,2017-07-07 00:17:54+00:00,Twitter for iPhone,13,10,None,None,5502,32298,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,Golden_Retriever,0.949562,True,Labrador_retriever,0.0459479,True,kuvasz,0.00247094,True
43,882992080364220416,2017-07-06 15:58:11+00:00,Twitter for iPhone,13,10,Rusty,None,3222,20850,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_Dog,0.4667779999999999,True,Siberian_husky,0.406044,True,dingo,0.0734143999999999,False
44,882762694511734784,2017-07-06 00:46:41+00:00,Twitter for iPhone,12,10,Gus,pupper,4070,24625,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_Retriever,0.85005,True,Chesapeake_Bay_retriever,0.074257,True,flat-coated_retriever,0.0155793999999999,True
45,882627270321602560,2017-07-05 15:48:34+00:00,Twitter for iPhone,13,10,Stanley,None,5027,24466,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,0.542982,True,Chihuahua,0.251988,True,Cardigan,0.107699,True
46,882268110199369728,2017-07-04 16:01:23+00:00,Twitter for iPhone,13,10,Alfy,None,9555,38949,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,Golden_Retriever,0.762211,True,Labrador_retriever,0.0989848999999999,True,cocker_spaniel,0.0171995,True
47,882045870035918850,2017-07-04 01:18:17+00:00,Twitter for iPhone,13,10,Koko,None,4056,25557,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,Web_Site,0.949591,False,dhole,0.0173258,False,golden_retriever,0.00694063,True
48,881906580714921986,2017-07-03 16:04:48+00:00,Twitter for iPhone,12,10,Rey,None,2835,21324,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,0.291539,True,Chesapeake_Bay_retriever,0.278966,True,koala,0.127017,False
49,881666595344535552,2017-07-03 00:11:11+00:00,Twitter for iPhone,13,10,Gary,None,8891,44249,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012,True,Afghan_hound,0.250003,True,golden_retriever,0.160739,True
50,881536004380872706,2017-07-02 15:32:16+00:00,Twitter for iPhone,14,10,None,pupper,13317,43177,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,0.281463,True,Angora,0.272066,False,Persian_cat,0.114854,False
51,881268444196462592,2017-07-01 21:49:04+00:00,Twitter for iPhone,12,10,Elliot,None,4470,20378,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,Tusker,0.473303,False,Indian_elephant,0.245646,False,ibex,0.0556607,False
52,880935762899988482,2017-06-30 23:47:07+00:00,Twitter for iPhone,13,10,Louis,None,2322,14952,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1,Street_Sign,0.251801,False,umbrella,0.115123,False,traffic_light,0.0695338,False
53,880872448815771648,2017-06-30 19:35:32+00:00,Twitter for iPhone,12,10,None,None,3186,18589,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,0.791416,True,Norwich_terrier,0.0613929,True,Chihuahua,0.0337257,True
54,880465832366813184,2017-06-29 16:39:47+00:00,Twitter for iPhone,12,10,Bella,None,5178,24853,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,Golden_Retriever,0.913255,True,Labrador_retriever,0.0263286,True,cocker_spaniel,0.00937082,True
55,880221127280381952,2017-06-29 00:27:25+00:00,Twitter for iPhone,12,10,Jesse,None,3442,23513,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525,True,meerkat,0.104256,False,clumber,0.0525802999999999,True
56,880095782870896641,2017-06-28 16:09:20+00:00,Twitter for iPhone,11,10,None,None,3630,24173,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,Miniature_Pinscher,0.120298,True,Rhodesian_ridgeback,0.106395,True,beagle,0.106073,True
57,879862464715927552,2017-06-28 00:42:13+00:00,Twitter for iPhone,13,10,Romeo,None,2910,19596,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,Basset,0.813507,True,beagle,0.146654,True,cocker_spaniel,0.00948502,True
58,879492040517615616,2017-06-27 00:10:17+00:00,Twitter for iPhone,12,10,Bailey,None,2616,20586,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_Short-Haired_Pointer,0.479896,True,vizsla,0.1243529999999999,True,bath_towel,0.0733202,False
59,879415818425184262,2017-06-26 19:07:24+00:00,Twitter for iPhone,13,10,Duddles,None,37120,92232,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English_Springer,0.383404,True,Boston_bull,0.134967,True,Cardigan,0.110481,True
60,879376492567855104,2017-06-26 16:31:08+00:00,Twitter for iPhone,12,10,Jack,None,2628,14756,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,Tricycle,0.663601,False,Labrador_retriever,0.0334961,True,Pembroke,0.0188266,True
61,879050749262655488,2017-06-25 18:56:45+00:00,Twitter for iPhone,11,10,Steven,None,3924,19696,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1,Tabby,0.311861,False,window_screen,0.169123,False,Egyptian_cat,0.132932,False
62,879008229531029506,2017-06-25 16:07:47+00:00,Twitter for iPhone,13,10,Beau,None,2228,16665,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,Vizsla,0.960513,True,miniature_pinscher,0.00943065,True,American_Staffordshire_terrier,0.0087113,True
63,878776093423087618,2017-06-25 00:45:22+00:00,Twitter for iPhone,13,10,Snoopy,puppo,3412,17045,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,Italian_Greyhound,0.734684,True,whippet,0.1504869999999999,True,Ibizan_hound,0.0397246,True
64,878281511006478336,2017-06-23 16:00:04+00:00,Twitter for iPhone,13,10,Shadow,None,1065,6737,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,Basset,0.32042,True,collie,0.215975,True,Appenzeller,0.1285069999999999,True
65,878057613040115712,2017-06-23 01:10:23+00:00,Twitter for iPhone,14,10,Emmy,None,5696,36913,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_Bulldog,0.839097,True,Boston_bull,0.0787993999999999,True,toy_terrier,0.0152433999999999,True
66,877736472329191424,2017-06-22 03:54:17+00:00,Twitter for iPhone,13,10,Aja,None,15690,68779,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_Bay_Retriever,0.8379559999999999,True,Labrador_retriever,0.0620342,True,Weimaraner,0.0405991,True
67,877556246731214848,2017-06-21 15:58:08+00:00,Twitter for iPhone,12,10,Penny,None,3144,19778,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,Basset,0.995368,True,Welsh_springer_spaniel,0.00193621,True,bathtub,0.000467919,False
68,877316821321428993,2017-06-21 00:06:44+00:00,Twitter for iPhone,13,10,Dante,None,4311,23997,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1,Saluki,0.5099670000000001,True,Italian_greyhound,0.0904973,True,golden_retriever,0.0794058,True
69,877201837425926144,2017-06-20 16:29:50+00:00,Twitter for iPhone,12,10,Nelly,None,4592,23737,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,Pembroke,0.93112,True,Cardigan,0.0686982,True,basenji,8.17379e-05,True
70,876838120628539392,2017-06-19 16:24:33+00:00,Twitter for iPhone,12,10,Ginger,pupper,2790,18118,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,Bloodhound,0.575751,True,redbone,0.24097,True,Tibetan_mastiff,0.0889348,True
71,876484053909872640,2017-06-18 16:57:37+00:00,Twitter for iPhone,13,10,Benedict,None,1987,16470,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,Golden_Retriever,0.874566,True,Irish_terrier,0.0373542,True,chow,0.0167235999999999,True
72,876120275196170240,2017-06-17 16:52:05+00:00,Twitter for iPhone,13,10,Venti,None,3882,24553,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,Bernese_Mountain_Dog,0.534327,True,Saint_Bernard,0.346312,True,Greater_Swiss_Mountain_dog,0.0949327,True
73,875747767867523072,2017-06-16 16:11:53+00:00,Twitter for iPhone,13,10,Goose,None,3557,21974,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,Labrador_Retriever,0.799551,True,Chesapeake_Bay_retriever,0.179975,True,vizsla,0.0046176,True
74,875144289856114688,2017-06-15 00:13:52+00:00,Twitter for iPhone,13,10,Nugget,None,4127,19313,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,Siberian_Husky,0.245048,True,Pembroke,0.223716,True,dingo,0.160753,False
75,875021211251597312,2017-06-14 16:04:48+00:00,Twitter for iPhone,12,10,None,None,3946,22435,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,West_Highland_White_Terrier,0.7143189999999999,True,Siberian_husky,0.0919133,True,Great_Pyrenees,0.0460381999999999,True
76,874680097055178752,2017-06-13 17:29:20+00:00,Twitter for iPhone,12,10,Cash,None,3899,24447,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,Labrador_Retriever,0.836052,True,Staffordshire_bullterrier,0.0470690999999999,True,beagle,0.0360071,True
77,874296783580663808,2017-06-12 16:06:11+00:00,Twitter for iPhone,13,10,Jed,pupper,3461,22824,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,Cocker_Spaniel,0.437216,True,miniature_poodle,0.2771909999999999,True,toy_poodle,0.157402,True
78,874057562936811520,2017-06-12 00:15:36+00:00,Twitter for iPhone,12,10,None,None,3359,20011,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,Flat-Coated_Retriever,0.8321770000000001,True,black-and-tan_coonhound,0.0404369,True,Newfoundland,0.0282283,True
79,874012996292530176,2017-06-11 21:18:31+00:00,Twitter for iPhone,13,10,Sebastian,puppo,8535,29960,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2,Cardigan,0.806674,True,Pembroke,0.116622,True,kelpie,0.0491819,True
80,873580283840344065,2017-06-10 16:39:04+00:00,Twitter for iPhone,13,10,None,None,3329,21267,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,1,Newfoundland,0.678537,True,Tibetan_mastiff,0.244022,True,chow,0.0485295,True
81,873213775632977920,2017-06-09 16:22:42+00:00,Twitter for iPhone,12,10,Sierra,pupper,1324,6289,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,Vizsla,0.6197819999999999,True,bloodhound,0.338069,True,Chesapeake_Bay_retriever,0.0126763,True
82,872967104147763200,2017-06-09 00:02:31+00:00,Twitter for iPhone,12,10,None,doggo,4535,23912,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_Retriever,0.476913,True,Chesapeake_Bay_retriever,0.174145,True,German_short-haired_pointer,0.0928614,True
83,872820683541237760,2017-06-08 14:20:41+00:00,Twitter for iPhone,13,10,None,None,3153,12990,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,Pug,0.99912,True,French_bulldog,0.00055192,True,bull_mastiff,7.28904e-05,True
84,872620804844003328,2017-06-08 01:06:27+00:00,Twitter for iPhone,13,10,Monkey,None,3052,18217,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,Cocker_Spaniel,0.513191,True,Sussex_spaniel,0.159088,True,standard_poodle,0.149509,True
85,872486979161796608,2017-06-07 16:14:40+00:00,Twitter for iPhone,12,10,None,None,7670,35886,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,Pembroke,0.931861,True,Cardigan,0.0377211999999999,True,Chihuahua,0.0119667,True
86,872122724285648897,2017-06-06 16:07:15+00:00,Twitter for iPhone,12,10,Kody,None,6790,30026,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,1,Basketball,0.808396,False,pug,0.0667363,True,dalmatian,0.0545697999999999,True
87,871879754684805121,2017-06-06 00:01:46+00:00,Twitter for iPhone,13,10,Lassie,None,9186,32861,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1,Shetland_Sheepdog,0.969171,True,collie,0.0182607,True,Pomeranian,0.00851534,True
88,871762521631449091,2017-06-05 16:15:56+00:00,Twitter for iPhone,12,10,Rover,pupper,2946,17767,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,Labrador_Retriever,0.921393,True,golden_retriever,0.064608,True,bloodhound,0.00338337,True
89,871515927908634625,2017-06-04 23:56:03+00:00,Twitter for iPhone,12,10,Napolean,doggo,2921,17799,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2,Komondor,0.974781,True,briard,0.0200412999999999,True,swab,0.00322824,False
90,871032628920680449,2017-06-03 15:55:36+00:00,Twitter for iPhone,13,10,Boomer,None,3207,20052,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1,Kelpie,0.398053,True,macaque,0.0689549,False,dingo,0.0506018,False
91,870804317367881728,2017-06-03 00:48:22+00:00,Twitter for iPhone,11,10,None,None,5254,29648,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,1,Home_Theater,0.16829,False,sandbar,0.0980404,False,television,0.0797293999999999,False
92,870656317836468226,2017-06-02 15:00:16+00:00,Twitter for iPhone,13,10,Cody,None,2188,10824,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4,Pembroke,0.945495,True,Cardigan,0.0458755,True,beagle,0.00432943,True
93,870374049280663552,2017-06-01 20:18:38+00:00,Twitter for iPhone,13,10,Zoey,None,22608,73531,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,Golden_Retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True
94,870308999962521604,2017-06-01 16:00:09+00:00,Twitter for iPhone,13,10,Rumble,None,3525,19367,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2,Greater_Swiss_Mountain_Dog,0.6227520000000001,True,Appenzeller,0.158463,True,EntleBucher,0.148115,True
95,870063196459192321,2017-05-31 23:43:25+00:00,Twitter for iPhone,14,10,Clifford,None,7038,32237,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,1,Comic_Book,0.534409,False,envelope,0.2807219999999999,False,book_jacket,0.0437855,False
96,869772420881756160,2017-05-31 04:27:59+00:00,Twitter for iPhone,13,10,Dewey,None,8645,37783,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,Pembroke,0.980148,True,Cardigan,0.0192711,True,malamute,0.00013626,True
97,869702957897576449,2017-05-30 23:51:58+00:00,Twitter for iPhone,13,10,Stanley,None,5352,24910,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1,Pembroke,0.993449,True,Cardigan,0.00632508,True,Chihuahua,0.000177598,True
98,869596645499047938,2017-05-30 16:49:31+00:00,Twitter for iPhone,12,10,Scout,doggo,2620,14103,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1,Chihuahua,0.955156,True,toy_terrier,0.00805373,True,muzzle,0.00629563,False
99,869227993411051520,2017-05-29 16:24:37+00:00,Twitter for iPhone,13,10,Gizmo,None,3177,18031,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True
100,868880397819494401,2017-05-28 17:23:24+00:00,Twitter for iPhone,14,10,Walter,None,12176,57588,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1,Laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False
101,868622495443632128,2017-05-28 00:18:35+00:00,Twitter for iPhone,13,10,None,None,4433,23507,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_Retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True
